-1.0043,-1.0301,-1.0939,-1.0455,-0.76806,-0.55405,-0.44947,-2.7876,-0.044982,0.62951,-2.6975,-7.5153,0.47792,-2.3,-8.3568,-4.1947,-11.173,-17.044,-19.501,1.1595,-0.9974,-1.0237,-1.0819,-1.0623,-0.78406,-0.56059,-0.38333,-2.8676,0.26131,0.24294,-2.422,-8.3156,0.38077,-2.6001,-10.093,-4.2438,-10.339,-16.253,-18.307,1.7518,-1.0181,-1.0731,-1.1337,-1.012,-0.77936,-0.53728,-0.40348,-2.853,-0.13697,0.77099,-2.7836,-8.3831,0.78394,-3.118,-7.949,-4.051,-9.6265,-16.72,-20.81,-0.048987
-0.9894,-1.0136,-1.0594,-0.97353,-0.69322,-0.63327,-0.681,-3.2137,-0.3367,0.37379,-1.339,-7.2196,0.9217,-0.29969,-6.4579,-1.877,-9.3144,-15.567,-19.077,1.0203,-0.98482,-1.003,-1.0827,-0.99092,-0.71137,-0.64366,-0.62263,-3.0926,-0.62754,0.57161,-1.5699,-7.2775,0.67926,-0.15629,-7.2078,-1.6833,-9.8187,-15.964,-20.256,1.5688,-0.97519,-1.0124,-1.0835,-0.99225,-0.66468,-0.62095,-0.6051,-2.7884,-0.037875,0.63322,-0.69997,-7.2683,1.3127,0.24867,-5.5767,-0.90326,-8.9626,-17.716,-21.33,-0.76582
-0.92528,-0.94911,-0.97809,-0.86688,-0.6155,-0.71031,-0.94372,-3.3204,-0.74287,0.42005,0.055228,-6.518,0.52077,1.3187,-4.3549,0.50776,-7.1843,-13.72,-18.063,1.0224,-0.95126,-0.92597,-0.94758,-0.841,-0.67448,-0.72949,-0.91039,-3.3858,-0.75838,0.21987,0.3848,-6.8441,0.95634,1.2138,-4.2528,0.4258,-7.9234,-14.328,-18.559,0.54595,-0.91424,-0.97544,-0.9951,-0.90857,-0.65172,-0.6667,-0.82723,-3.1506,-1.09,0.45821,-0.26484,-6.2726,-0.038831,0.6263,-4.0528,0.80326,-7.1222,-14.04,-18.962,0.48255
-1.0977,-1.1198,-1.1321,-1.0093,-0.81345,-1.0533,-1.5,-3.3759,-1.6105,0.056248,0.63362,-5.7415,0.43274,-0.12503,-2.3477,1.4163,-5.0898,-11.828,-16.823,0.42071,-1.1019,-1.1171,-1.111,-0.99006,-0.82045,-1.0807,-1.631,-3.4272,-1.6458,-0.11262,0.6278,-5.7186,0.21004,-0.40676,-2.3701,1.8741,-5.7404,-10.113,-16.68,0.40784,-1.131,-1.1249,-1.1375,-1.0197,-0.87977,-0.94505,-1.5046,-3.517,-1.6952,0.021506,1.0002,-4.9626,-0.55086,-0.25805,-2.7309,-0.4718,-5.8694,-9.2489,-17.064,-0.63102
-1.0351,-1.0691,-1.079,-0.95857,-0.83055,-1.2463,-1.947,-3.0268,-2.6259,-0.037408,0.59432,-4.5539,0.38749,1.1536,-0.11798,0.08876,-2.6764,-9.5479,-15.047,-0.20295,-1.0255,-1.08,-1.0855,-0.98399,-0.79737,-1.1779,-2.1506,-3.0244,-2.4847,0.040176,1.2431,-4.2932,0.44137,1.0197,-1.6202,0.54046,-2.4139,-8.1438,-13.045,-0.21904,-1.0501,-1.0561,-1.1145,-0.99378,-0.80397,-1.3049,-1.9487,-3.3195,-2.8326,-0.003746,0.97047,-3.9011,0.022608,2.2074,-1.2191,0.032211,-6.4019,-9.9291,-15.413,-0.072786
-1.1814,-1.2199,-1.2244,-1.1152,-1.0643,-1.6277,-2.5252,-2.6724,-3.8222,-0.50865,0.33717,-3.3654,-0.11545,0.1502,1.3351,1.288,-0.36755,-7.2837,-13.166,-2.5509,-1.167,-1.1974,-1.2559,-1.1228,-1.1207,-1.5883,-2.4315,-2.5675,-3.9826,-0.5734,0.79663,-3.7497,0.43442,0.16683,0.92007,2.1611,-1.4327,-7.3949,-14.023,-2.5806,-1.1819,-1.2174,-1.1922,-1.1091,-1.0881,-1.5951,-2.55,-2.496,-3.6991,-1.0675,0.46401,-4.204,0.17483,-0.32471,2.2648,0.61406,-0.38707,-7.503,-13.064,-1.5004
-1.2836,-1.334,-1.3407,-1.252,-1.2909,-1.9823,-2.9701,-2.1716,-4.7178,-1.2255,0.27932,-2.0345,-0.94882,0.72513,-0.012035,0.13949,1.5456,-4.8797,-11.046,-8.9478,-1.2673,-1.331,-1.3392,-1.2251,-1.296,-1.9948,-2.8162,-2.0731,-4.9211,-1.3892,0.20462,-1.738,-0.62417,1.085,0.21364,1.351,1.2944,-4.6932,-10.39,-7.7903,-1.2888,-1.3629,-1.3572,-1.2741,-1.2661,-2.0498,-2.8991,-2.0002,-4.8277,-1.0691,0.096342,-1.9827,-1.1078,0.15283,0.59421,2.5019,1.7797,-3.5672,-9.8797,-10.921
-1.1657,-1.2271,-1.2367,-1.173,-1.3051,-2.0647,-3.0219,-1.3795,-5.0266,-2.1267,0.29604,-0.44785,-2.4476,0.66135,1.3724,1.1075,-0.16733,-2.1728,-8.5385,-14.447,-1.1882,-1.2294,-1.2371,-1.1849,-1.3083,-2.0535,-3.0771,-1.542,-5.0698,-1.9696,-0.29261,0.053802,-2.6374,1.0291,1.4641,2.3005,-0.028885,-1.6922,-8.4064,-16.236,-1.1882,-1.1752,-1.2403,-1.1434,-1.328,-1.9391,-3.0344,-1.7201,-5.0568,-1.8094,1.0741,-0.66259,-2.5143,1.108,0.63354,0.42954,0.65692,0.013423,-9.5157,-15.593
-1.2132,-1.2702,-1.2723,-1.2285,-1.4289,-2.1613,-2.9943,-0.71371,-5.1089,-3.3293,-0.053495,0.70082,-4.8628,0.32174,-0.14436,0.32449,1.4715,0.4261,-6.0038,-18.44,-1.2147,-1.2723,-1.2781,-1.2323,-1.4325,-2.1343,-3.0056,-0.99013,-4.6955,-3.2643,0.4857,0.73804,-4.485,-0.11499,-0.26507,0.33392,0.41755,0.7828,-5.3986,-19.156,-1.2222,-1.2674,-1.2441,-1.2152,-1.3688,-2.1732,-3.1451,-0.95224,-5.166,-3.4981,0.74217,1.1098,-4.4607,0.32378,0.90406,0.50985,1.9182,0.42623,-6.6825,-16.289
-1.2015,-1.2539,-1.2481,-1.2236,-1.4729,-2.0961,-2.7372,-0.13541,-4.8444,-4.2981,-0.49959,0.6485,-6.8812,-0.020511,0.8969,0.42312,-0.087035,1.888,-3.2933,-21.043,-1.2157,-1.2515,-1.2304,-1.1886,-1.4632,-2.1271,-2.5517,-0.01763,-4.6198,-4.3408,-0.54891,0.39506,-6.7379,-0.43017,0.6404,0.89926,-0.62065,2.3354,-4.1274,-21.627,-1.1882,-1.2671,-1.2548,-1.2516,-1.5098,-2.1684,-2.8502,-0.27379,-4.6328,-4.3908,-0.14834,0.30629,-7.2244,-0.10442,0.16881,0.0057913,1.584,3.1829,-5.2269,-21.873
-1.196,-1.2395,-1.223,-1.2128,-1.4803,-1.925,-2.3306,0.12348,-4.3343,-4.8609,-1.3061,0.6046,-8.156,-0.78833,0.61614,0.06895,1.1675,-1.6445,-0.49819,-22.549,-1.1985,-1.2443,-1.2183,-1.2311,-1.5064,-1.9575,-2.3345,0.10401,-4.2649,-4.9605,-0.79404,0.93366,-8.0812,-1.3764,0.43812,-0.4134,0.68891,-1.9843,-1.585,-21.408,-1.2245,-1.2237,-1.1981,-1.2754,-1.4593,-1.8194,-2.2552,0.017602,-3.9049,-4.6212,-1.7488,0.52043,-8.3707,-0.95876,1.1336,0.62022,2.7858,-1.7173,-2.5711,-21.687
-1.0457,-1.0781,-1.0496,-1.0486,-1.3022,-1.521,-1.6661,0.25279,-3.4759,-4.8728,-2.5111,0.66391,-8.637,-2.3776,0.72148,-0.70138,0.63619,0.7493,2.087,-23.008,-1.0421,-1.065,-1.0525,-1.018,-1.2897,-1.5408,-1.6772,0.26508,-3.5597,-4.6486,-2.0572,0.095044,-8.1908,-2.9608,0.63235,-1.1613,-0.032852,2.1346,2.4139,-23.413,-1.0359,-1.1125,-1.0402,-1.0503,-1.2618,-1.5425,-1.6498,-0.045998,-3.4208,-4.5213,-2.0474,0.28671,-8.5903,-1.9177,0.48086,-0.74304,0.29531,1.8745,1.9933,-22.763
-1.1475,-1.1604,-1.1161,-1.1136,-1.311,-1.2808,-1.1614,-0.0455,-2.6642,-4.7409,-4.1672,0.27144,-8.7897,-5.3157,0.17701,-3.0023,0.6963,1.4643,-2.7807,-22.935,-1.1461,-1.1544,-1.1296,-1.1292,-1.3147,-1.3263,-1.1877,0.028952,-2.5757,-4.8775,-4.0987,0.60761,-9.023,-5.4772,-0.60141,-2.6474,0.80001,1.1279,-2.4572,-22.98,-1.135,-1.148,-1.0821,-1.0378,-1.4184,-1.2192,-1.0623,-0.078554,-2.3117,-4.538,-4.2395,-0.017545,-8.6198,-6.1128,-0.42603,-2.6424,0.30391,0.36239,-1.5508,-23.267
-1.0371,-1.0409,-0.98869,-0.98898,-1.1188,-0.85427,-0.50729,-0.062349,-1.5639,-4.1403,-5.3164,0.26683,-8.3246,-7.7376,-0.35255,-7.0527,0.50243,0.19409,-0.13638,-22.078,-1.0325,-1.0334,-0.96616,-1.0022,-1.0549,-0.73489,-0.47696,-0.18167,-1.3819,-3.9683,-4.5394,0.68765,-8.7274,-7.4894,-1.0326,-6.9703,-0.12383,0.61924,0.031953,-22.355,-1.049,-1.0344,-0.9887,-0.94503,-1.1827,-0.71832,-0.39285,0.5019,-2.3457,-3.9023,-5.2695,0.27078,-8.4928,-7.1594,-1.5499,-5.7562,1.3049,-0.77929,0.31301,-19.987
-1.1206,-1.1117,-1.0521,-1.049,-1.0941,-0.65866,-0.20744,-0.37404,-0.61467,-3.4618,-6.0855,-0.17542,-7.6598,-9.4377,-1.8771,-10.463,-0.24488,1.3053,1.9066,-20.885,-1.1233,-1.0874,-1.0377,-1.0332,-1.0539,-0.64373,-0.21438,-0.34095,-0.66508,-3.2848,-6.1173,0.33538,-7.7857,-9.1314,-1.5637,-10.847,-1.202,0.42365,1.7306,-21.367,-1.1112,-1.101,-1.0691,-1.0464,-1.1727,-0.66599,0.089377,-0.42976,-1.2221,-3.2785,-5.9725,0.17547,-7.2701,-9.7377,-2.5098,-9.6437,-0.83514,1.3167,3.8518,-22.46
-1.2095,-1.1959,-1.1365,-1.1362,-1.1039,-0.57473,-0.14096,-0.79102,0.095317,-2.6286,-6.405,-0.9567,-6.7335,-10.42,-5.2263,-12.791,-2.1977,0.22056,-1.6918,-19.319,-1.2196,-1.2316,-1.144,-1.1663,-1.125,-0.50073,-0.20631,-0.88083,0.067345,-2.5811,-6.1482,-1.2921,-6.7153,-10.53,-5.3682,-14.488,-1.64,0.031931,-0.84841,-19.454,-1.2044,-1.1996,-1.1308,-1.1838,-1.12,-0.52398,-0.14589,-0.65327,0.35732,-2.1189,-6.5134,-1.211,-7.6985,-9.4994,-6.3751,-12.514,-3.4805,1.6711,-2.8757,-18.866
-1.2546,-1.2405,-1.1858,-1.1927,-1.0953,-0.54173,-0.16746,-1.3267,0.33469,-1.6457,-6.3045,-2.4185,-5.55,-10.769,-8.6658,-14.183,-6.9941,0.56895,0.29641,-17.404,-1.2437,-1.2356,-1.1632,-1.2082,-1.1302,-0.55359,-0.25701,-1.2245,0.74887,-1.6696,-6.2671,-2.6002,-5.474,-11.358,-8.2768,-14.31,-6.9595,0.15235,1.122,-17.416,-1.2624,-1.2313,-1.1504,-1.2111,-1.1525,-0.52813,-0.10178,-1.2445,-0.092558,-1.8202,-6.5249,-2.7483,-6.0958,-9.8755,-7.8405,-13.602,-8.6983,2.7681,0.19793,-17.959
-1.0116,-0.99645,-0.9473,-0.96119,-0.81317,-0.29509,0.012551,-1.7179,0.52602,-0.3467,-5.5974,-4.2637,-3.8962,-10.34,-10.779,-14.547,-11.288,0.61786,1.9711,-14.943,-1.0126,-1.0145,-0.96124,-0.94544,-0.78003,-0.2919,-0.04399,-1.4528,0.51397,-0.71203,-5.2249,-4.9141,-4.6117,-10.329,-10.917,-15.137,-11.732,0.72371,1.4636,-16.054,-1.0181,-1.0069,-0.97723,-0.96582,-0.83604,-0.1301,0.010263,-1.7379,0.53958,-0.30596,-5.0969,-4.3699,-3.2855,-10.698,-11.634,-14.661,-9.8632,3.4225,4.0105,-15.063
-1.1472,-1.1202,-1.0695,-1.0755,-0.89796,-0.51377,-0.32401,-2.3998,0.068697,0.33008,-4.9227,-6.085,-2.3933,-9.8016,-12.295,-14.601,-14.537,-0.22447,-2.1755,-12.565,-1.1476,-1.1149,-1.1041,-1.0893,-0.90602,-0.48541,-0.32246,-2.488,-0.13897,0.15541,-5.7434,-5.9866,-1.9819,-9.2948,-12.661,-14.355,-13.683,0.01863,-3.3453,-12.918,-1.171,-1.1392,-1.0538,-1.0943,-0.92348,-0.45508,-0.26654,-2.4072,-0.33927,0.50918,-5.1928,-6.4286,-1.9855,-9.773,-12.722,-15.107,-14.65,-0.72913,-2.1456,-13.21
-0.93599,-0.90749,-0.86363,-0.87187,-0.68588,-0.43021,-0.31963,-2.6896,0.26772,0.6943,-3.7237,-6.9606,-0.4987,-8.6222,-12.767,-13.846,-16.371,-2.1291,-1.0395,-9.7013,-0.91706,-0.93065,-0.84258,-0.86138,-0.6542,-0.39018,-0.38612,-2.9518,0.31557,0.58405,-3.599,-6.6363,-0.099159,-8.871,-11.973,-13.803,-16.911,-2.761,-1.3271,-10.25,-0.91911,-0.92767,-0.86517,-0.85919,-0.68325,-0.53604,-0.22881,-2.7806,0.16772,0.2113,-3.5884,-6.8012,-0.91669,-7.9363,-13.295,-12.875,-17.635,-2.2191,-0.56904,-9.9786
-0.90614,-0.86999,-0.82781,-0.82835,-0.65912,-0.55904,-0.54847,-2.8619,0.051434,0.32568,-2.4595,-7.3634,0.99597,-7.2762,-12.744,-12.789,-17.402,-7.3834,0.35827,-6.7988,-0.90367,-0.84703,-0.81012,-0.80707,-0.68544,-0.58958,-0.46482,-2.8778,0.029799,0.19692,-2.4768,-6.9293,1.1833,-7.581,-12.442,-12.738,-17.278,-8.0137,0.22021,-7.8903,-0.88787,-0.86284,-0.87018,-0.79236,-0.66475,-0.55325,-0.71111,-3.027,0.18394,-0.069586,-2.1831,-7.6866,2.2317,-7.6663,-12.184,-11.874,-16.348,-6.1615,-0.63576,-8.2438
-0.99464,-0.95727,-0.92217,-0.92063,-0.78785,-0.85206,-0.97767,-2.9056,-0.32518,0.23386,-1.1879,-7.3895,0.45734,-5.8091,-12.33,-11.499,-17.793,-12.598,1.301,-3.8803,-0.98759,-0.97782,-0.89411,-0.92751,-0.87344,-0.78132,-1.1705,-2.7541,-0.36163,-0.031731,-0.98951,-7.5192,0.26562,-5.4608,-12.836,-11.851,-16.651,-14.054,1.6302,-3.4833,-0.9876,-0.95473,-0.87347,-0.93193,-0.80809,-0.88132,-1.1865,-2.7255,-0.47297,0.253,-1.3631,-7.3884,0.35797,-5.6038,-12.054,-12.716,-18.818,-12.322,0.91562,-1.7348
-1.0194,-0.98964,-0.97062,-0.97933,-0.89863,-1.1548,-1.4826,-2.6998,-0.80911,0.092884,0.073876,-6.9869,0.90208,-4.1248,-11.478,-9.8991,-17.54,-16.272,0.331,-0.84072,-0.99937,-0.96108,-0.98531,-0.97594,-0.90804,-1.2105,-1.3715,-2.5558,-0.84245,0.21148,-0.26407,-6.7434,1.019,-3.8565,-11.08,-9.333,-18.35,-16.661,2.055,-3.2093,-1.0555,-1.0157,-1.0058,-0.98985,-0.87151,-1.1623,-1.426,-2.7344,-0.6876,0.11852,-0.17172,-6.2355,1.1651,-4.7542,-10.891,-8.8626,-17.153,-16.326,1.2338,1.6442
-1.0193,-0.99943,-0.99915,-1.0233,-1.0065,-1.4693,-2.0368,-2.2883,-1.5348,-0.15009,0.75851,-6.2426,0.48069,-2.2778,-10.276,-8.0559,-16.769,-18.688,0.38608,1.9851,-1.0335,-0.99913,-1.0234,-0.97172,-1.0286,-1.4682,-2.005,-2.2828,-1.4053,-0.028631,0.71456,-6.3016,-0.36623,-3.4266,-9.8654,-8.4513,-17.262,-18.239,-0.34203,1.1064,-1.0235,-0.99531,-1.0038,-1.0274,-1.0243,-1.4327,-2.2427,-2.4326,-1.9416,-0.26503,1.4667,-6.7675,0.45512,-1.7962,-9.2316,-8.5813,-16.361,-18.729,0.6831,3.5301
-1.0782,-1.0681,-1.0862,-1.1269,-1.18,-1.8313,-2.6052,-1.7897,-2.5813,-0.63066,0.37846,-5.2907,0.54291,-0.41551,-8.8596,-6.0853,-15.647,-20.144,-0.19717,-1.8802,-1.0795,-1.0774,-1.0855,-1.0964,-1.1923,-1.7344,-2.5922,-1.7923,-2.6929,-0.81463,0.47827,-4.8363,0.99918,-1.4173,-9.1925,-6.0005,-14.617,-19.692,-0.016967,-2.7215,-1.069,-1.0408,-1.1081,-1.1088,-1.2308,-1.7809,-2.6841,-1.7036,-2.8694,-1.24,-0.52726,-4.7344,0.95997,0.65576,-8.8183,-6.7827,-14.095,-20.342,-1.1385,-0.37148
-1.2307,-1.2325,-1.271,-1.3308,-1.4567,-2.2468,-3.1322,-1.3174,-3.7659,-1.5326,0.37058,-4.2352,0.20243,0.99114,-7.3332,-4.0763,-14.303,-20.881,-2.1443,0.75419,-1.2288,-1.2555,-1.2863,-1.3586,-1.5019,-2.1853,-3.0988,-1.207,-3.5304,-1.4618,0.39244,-4.0886,0.35986,0.98487,-7.8135,-5.3317,-14.039,-19.509,-1.4896,1.0105,-1.2187,-1.2277,-1.3043,-1.3689,-1.4764,-2.2076,-2.9824,-1.1676,-3.3327,-1.4471,0.27389,-4.7044,0.98715,0.31655,-7.4612,-4.3486,-12.078,-21.929,-1.0529,1.2983
-1.106,-1.1239,-1.1869,-1.2699,-1.4691,-2.3226,-3.2127,-0.59782,-4.4283,-2.6425,0.46759,-2.775,0.043816,0.74496,-5.393,-1.7191,-12.452,-20.705,-7.0982,2.0202,-1.0974,-1.1125,-1.2086,-1.2583,-1.4409,-2.3298,-3.2582,-0.5831,-4.3365,-2.1811,0.35763,-3.2192,-0.1536,0.84399,-5.3365,-1.3079,-10.753,-19.384,-6.98,2.7111,-1.092,-1.1288,-1.236,-1.3474,-1.4427,-2.2137,-3.0685,-0.67938,-4.176,-2.8337,0.25287,-2.923,0.10965,2.0939,-6.0342,-1.2024,-12.891,-21.744,-7.9013,3.0619
-1.0044,-1.0253,-1.0958,-1.184,-1.4245,-2.2389,-3.0517,-0.016294,-4.6859,-3.7976,0.294,-1.1826,-0.44876,0.98513,-3.2924,0.64594,-10.364,-19.959,-11.872,-2.0237,-1.0078,-1.0082,-1.0661,-1.2058,-1.4556,-2.2285,-2.8966,0.19113,-4.6798,-3.8682,0.20476,-1.082,-0.073814,1.0997,-4.0161,0.43364,-10.782,-19.508,-12.505,-3.9925,-1.015,-1.0161,-1.056,-1.1531,-1.3816,-2.3885,-3.0321,-0.011061,-4.4585,-4.104,0.41787,-0.50666,-0.67867,1.1844,-3.0435,2.7465,-9.438,-20.421,-12.538,-1.1181
-1.1476,-1.1648,-1.2303,-1.3078,-1.5517,-2.2311,-2.904,-0.0039388,-4.8017,-4.8246,-0.17636,0.14596,-1.7671,0.39173,-1.2983,1.319,-8.3026,-18.966,-15.38,0.0075876,-1.1561,-1.1861,-1.2163,-1.3358,-1.5287,-2.243,-2.9873,-0.12676,-4.6448,-4.931,0.16241,0.22258,-2.2735,1.2985,-0.78752,0.98811,-5.801,-18.996,-15.112,-1.2977,-1.1563,-1.1575,-1.2012,-1.2836,-1.5693,-2.2017,-2.8729,-0.040712,-4.527,-4.742,-0.099025,0.31401,-1.7028,0.27787,-2.0562,1.6487,-8.0209,-19.044,-14.637,0.55294
-1.2462,-1.2695,-1.3374,-1.4062,-1.6339,-2.1108,-2.5973,-0.094845,-4.6222,-5.4117,-0.82128,0.80017,-4.2682,0.62185,0.62653,0.18137,-6.0919,-17.601,-17.669,1.7631,-1.2488,-1.2909,-1.3523,-1.4307,-1.6519,-2.0979,-2.471,-0.0052932,-4.2825,-5.6635,-0.93328,0.8688,-4.0479,0.52977,1.0027,1.2049,-6.2587,-18.05,-16.553,1.0146,-1.2562,-1.2454,-1.3874,-1.4187,-1.5903,-2.041,-2.3079,-0.16497,-4.5111,-5.3328,-0.84039,0.57494,-3.325,0.15832,1.602,-1.4183,-5.698,-19.122,-16.002,0.24719
-1.0633,-1.0939,-1.1639,-1.2209,-1.4104,-1.6421,-1.912,0.010664,-3.9438,-5.3394,-1.6841,0.68031,-6.6448,0.6227,1.4149,1.545,-3.5062,-15.677,-18.707,-0.656,-1.0679,-1.097,-1.1547,-1.2259,-1.4105,-1.698,-1.8312,-0.024403,-4.0733,-5.7161,-1.4657,0.77358,-7.1598,-0.13622,1.1068,1.8946,-2.4257,-14.168,-19.129,-0.8786,-1.0593,-1.0711,-1.1612,-1.1592,-1.3541,-1.6761,-1.9056,-0.1733,-4.0328,-5.1895,-1.9116,0.69578,-7.3703,0.29156,1.1329,1.4131,-2.5826,-14.38,-18.98,-0.27841
